station_id,station_name,station_lat,station_lng
3300.04,E 49 St & Church Ave,40.65182,-73.93135
6937.07,Vernon Blvd & 10 St,40.767165303,-73.937585473
8379.06,Echo Pl & Grand Concourse,40.850052118,-73.906020761
6140.05,W 21 St & 6 Ave,40.74173969,-73.99415556
7920.05,Amsterdam Ave & W 136 St,40.819893599,-73.951691151
6747.06,W 49 St & 8 Ave,40.762466431,-73.988146782
5616.08,E 12 St & Ave C,40.727243,-73.976831
4497.09,Congress St & Hicks St,40.689313889,-73.999415517
7942.21,Riverside Dr & W 138 St,40.823187947,-73.955862641
7837.30,St Nicholas Ave & W 134 St,40.816166282,-73.94829154
8543.01,10 Ave & W 202 St,40.86124897,-73.921501279
4169.04,Pioneer St & Van Brunt St,40.679018378,-74.011219382
6492.08,9 Ave & W 33 St,40.752568,-73.996765
3431.02,New York Ave & Lenox Rd,40.654620171,-73.946869016
6278.05,Davis St & Jackson Ave,40.745524049,-73.945881128
6249.02,41 Ave & 80 St,40.74586153,-73.885404944
3751.05,Crown St & Troy Ave,40.665566921,-73.937278271
5550.09,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
4519.04,Kosciuszko St & Nostrand Ave,40.690704346,-73.951325655
4096.08,Dean St & Rockaway Ave,40.67486,-73.91123
8447.07,Crescent Ave & Belmont Ave,40.853882909,-73.88667047
4963.13,Menahan St & Seneca Ave,40.70461,-73.91054
8410.10,E 182 St & Belmont Ave,40.850942492,-73.887839794
3776.05,Montgomery St & Franklin Ave,40.666303396,-73.96073699
7883.06,Lafayette Ave & Hunts Point Ave,40.816611528,-73.888158083
6935.01,Ditmars Blvd & 48 St,40.769120693,-73.900954247
4080.01,Schenectady Ave & Pacific St,40.676851034,-73.933151722
4214.04,Verona Pl & Fulton St,40.680465102,-73.947757244
4354.07,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
6594.02,85 St & Northern Blvd,40.75601,-73.88266
6814.01,Motorgate,40.7639089,-73.9477213
5288.12,Murray St & Greenwich St,40.714851505262516,-74.01122331619263
7026.08,Newtown Ave & 23 St,40.7713615,-73.9246145
8183.08,Nelson Ave & 167 St,40.83670566862804,-73.92608866095543
4354.05,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
7910.10,Lenox Ave & W 146 St,40.821111,-73.935971
7992.04,Bradhurst Ave & W 148 St,40.825125,-73.941616
5411.07,Union Ave & N 12 St,40.71924,-73.95242
8081.01,Jerome Ave & Ogden Ave,40.829797,-73.931015
5099.03,White St & Johnson Ave,40.707174,-73.93581
8218.04,Ogden Ave & Merriam Ave,40.839142,-73.925961
3157.08,Turner Pl & Coney Island Ave,40.64521,-73.97073
6453.02,34 St & 38 Ave,40.752443,-73.929737
4727.06,Summerfield St & Cypress Ave,40.69662,-73.90056
3512.03,Winthrop St & Rogers Ave,40.65686,-73.95331
6146.01,99 St & 50 Ave,40.74278,-73.86226
5204.05,S 4 St & Wythe Ave,40.713050365,-73.965910912
6379.03,1 Ave & E 44 St,40.750056505,-73.969418168
6747.07,8 Ave & W 49 St,40.762060285,-73.986017823
4526.01,Grove St & Broadway,40.690617323,-73.923420906
4434.06,Monroe St & Tompkins Ave,40.686111927,-73.944649577
3625.04,Bedford Ave & Maple St,40.660316467,-73.956775427
4261.03,Patchen Ave & Bainbridge St,40.68143,-73.92565
5276.04,S 2 St & Kent Ave,40.714685321,-73.966359138
4148.07,Pacific St & Classon Ave,40.679166555,-73.958821177
5051.01,Wyckoff Ave & Jefferson St,40.707262754,-73.923935056
2898.01,Cortelyou Rd & Stratford Rd,40.63966,-73.96807
5300.06,Union Ave & Jackson St,40.71612215,-73.951909184
5115.01,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
3275.03,45 St & 4 Ave,40.649069905,-74.009390116
3350.04,E 38 St & Church Ave,40.65106,-73.94193
6158.06,57 St & 43 Ave,40.743161678,-73.908029079
4985.09,60 Pl & 67 Ave,40.704972029,-73.899668336
7059.08,West End Ave & W 60 St,40.77237,-73.99005
7962.01,Concourse Village West & E 156 St,40.823162,-73.923267
5820.08,E 13 St & 2 Ave,40.73153937464073,-73.9853024482727
7879.01,Melrose Ave & E 150 St,40.816827,-73.917338
6089.07,Lexington Ave & E 24 St,40.74025878,-73.98409214
3138.09,58 St & 2 Ave,40.644512,-74.021506
7858.02,Bergen Ave & E 152 St,40.817166,-73.914737
7456.03,E 106 St & 1 Ave,40.7892529,-73.93956237
7722.06,E 141 St & St Ann's Ave,40.808633,-73.916124
4812.02,Nassau St & Navy St,40.69839895,-73.98068914
6414.07,Roosevelt Ave & 104 St,40.74984,-73.86156
4546.05,Washington Park,40.6917823,-73.9737299
4623.02,Knickerbocker Ave & Halsey St,40.693,-73.90824
7003.06,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
6495.17,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
5099.02,Waterbury St & Stagg St,40.71019,-73.93734
6842.02,46 St & 28 Ave,40.763328,-73.908782
5168.04,Grove St & Fresh Pond Rd,40.71032,-73.89955
3523.06,29 St & 5 Ave,40.656986,-73.998194
6371.03,42 Ave & 108 St,40.74944,-73.85792
7144.02,31 St & Ditmars Blvd,40.776168,-73.910485
8748.02,E Mosholu Pkwy & E 204 St,40.8740704,-73.8833650931
4977.03,65 St & Otto Rd,40.70389,-73.89116
5785.10,Kent St & McGuinness Blvd,40.73124,-73.95161
7883.09,Seneca Ave & Irvine St,40.81872569990116,-73.88862490653992
4759.02,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
6340.09,37 Ave & 63 St,40.74893,-73.89981
6964.05,Ditmars Blvd & 73 St,40.76817,-73.896293
8330.05,Crotona Ave & E 179 St,40.84664917,-73.889982462
8379.07,Creston Ave & E 178 St,40.850885,-73.906469
8692.04,Sedgwick Ave & W 195 St,40.87049,-73.90287
8582.02,Bainbridge Ave & E 193 St,40.86389,-73.89246
8118.02,Franklin Ave & E 169 St,40.831701875,-73.902126908
6486.07,38 St & Northern Blvd,40.752353907,-73.925377131
7888.10,Dawson St & Intervale Ave,40.819975615,-73.897328138
4072.02,Bergen St & Buffalo Ave,40.674733281,-73.925227284
3739.06,4 Ave & 17 St,40.665507,-73.993037
4479.06,Bond St & Fulton St,40.6896218879,-73.9830426872
6295.07,47 Ave & 104 St,40.7458,-73.85945
4488.08,Court St & State St,40.6902375,-73.99203074
8586.09,Jerome Ave & W Fordham Rd,40.86294,-73.90108
6593.14,W 43 St & 6 Ave,40.75527307,-73.98316936
6212.04,48 Ave & 5 St,40.744363287066875,-73.9558732509613
5270.08,Division St & Bowery,40.714193,-73.996732
8186.01,Fulton Ave & E 172 St,40.839229,-73.899047
6726.01,11 Ave & W 41 St,40.76030096,-73.99884222
4446.03,Pacific St & Smith St,40.687880939612775,-73.98939281702042
5550.05,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
3791.02,Albany Ave & Carroll St,40.6667,-73.93972
4452.01,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
3625.07,Rogers Ave & Lincoln Rd,40.66127,-73.95352
4187.04,Sumpter St & Fulton St,40.67923,-73.92588
8356.02,E Tremont Ave & E 176 St,40.847798,-73.901883
6869.10,Gillmore St & 27 Ave,40.76399,-73.8669
7945.07,Walton Ave & E 153 St,40.822351,-73.926907
6292.03,43 Ave & 40 St,40.74562,-73.92402
7606.01,W 106 St & Central Park West,40.7981856,-73.9605909006
3368.04,Caton Ave & Bedford Ave,40.65237,-73.95623
4101.17,President St & 4 Ave,40.676757,-73.983262
7023.04,W 59 St & 10 Ave,40.770513,-73.988038
3353.04,Greenwood Ave & E 4 St,40.650739,-73.977739
5805.05,Barrow St & Hudson St,40.73172428,-74.00674436
4033.16,Sterling Pl & Franklin Ave,40.67324785,-73.95689517
8265.09,Grand Concourse & E Mount Eden Ave,40.84301,-73.91172
4231.04,Underhill Ave & Pacific St,40.6804836,-73.9646795
6209.08,46 St & Queens Blvd,40.74349759836971,-73.91860529780388
4461.01,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
4214.03,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
8665.09,Isham St & Broadway,40.86788,-73.919685
5414.07,Delancey St & Eldridge St,40.719383,-73.991479
7082.14,23 Rd & 31 St,40.77336750284339,-73.91382560133934
4775.01,Irving Ave & Palmetto St,40.698,-73.9127
4246.02,MacDonough St & Marcy Ave,40.68078,-73.94613
7575.01,Randall's Island - Field 10,40.795098,-73.923734
6304.04,98 St & 41 Ave,40.74773,-73.86649
4990.02,Railroad Ave & Kay Ave,40.705385923,-73.970934868
5788.16,E 11 St & 3 Ave,40.73127,-73.98849
5178.06,Graham Ave & Grand St,40.711863,-73.944024
5335.03,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
6098.10,Broadway & E 21 St,40.739888408589955,-73.98958593606949
4031.05,St Marks Ave & Ralph Ave,40.673722982,-73.921952963
7713.11,W 116 St & Broadway,40.808174491,-73.964288354
4715.01,Franklin Ave & Myrtle Ave,40.694576621,-73.957916141
8325.12,Crotona Pkwy & Bronx Park S,40.847791195,-73.883038044
4220.02,Ralph Ave & Fulton St,40.67930913,-73.921990991
7741.01,Morningside Ave & W 123 St,40.81,-73.9551508
8068.01,Washington Ave & E 167 St,40.829867601,-73.907741547
7881.09,Old Broadway & W 133 St,40.818227291,-73.955316067
4576.11,Lafayette Ave & Stuyvesant Ave,40.692008853,-73.932419896
6287.02,111 St & 49 Ave,40.746097088,-73.85274148
3093.07,57 St & 4 Ave,40.642577767,-74.01679635
6322.01,E 33 St & 5 Ave,40.747598767,-73.983845234
3978.13,Garfield Pl & 8 Ave,40.671246529,-73.975039363
8303.06,Grand Concourse & E 175 St,40.84623003,-73.909249306
6905.02,100 St & Humphreys St,40.76574,-73.87012
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90311
6981.16,37 St & 24 Ave,40.770182252,-73.911965847
6656.05,21 St & 38 Ave,40.75767529,-73.939028502
5360.02,60 St & 60 Rd,40.71592232709503,-73.90601366758347
6281.01,Gleane St & Britton Ave,40.74646,-73.87996
3902.06,Eastern Pkwy & Kingston Ave,40.66959,-73.94237
5453.01,Rivington St & Chrystie St,40.72110063,-73.9919254
3306.03,5 Ave & 41 St,40.649983,-74.005144
8020.01,Home St & Westchester Ave,40.827629,-73.886659
6876.04,Central Park S & 6 Ave,40.76590936,-73.97634151
4007.01,Schenectady Ave & Prospect Pl,40.67351,-73.93363
8526.03,3 Ave & E 189 St,40.85985,-73.89135
5359.11,Leonard St & Church St,40.717571,-74.005549
6227.02,31 St & Thomson Ave,40.74469738,-73.93540375
5059.02,McKibbin St & Bogart St,40.706237,-73.933871
6603.07,78 St & Northern Blvd,40.75499,-73.88905
8546.06,Tiebout Ave & E Fordham Rd,40.861915,-73.894831
5503.01,Morgan Ave & Lombardy St,40.72226,-73.93889
6334.03,Skillman Ave & Honeywell St,40.747148249032804,-73.92902433872223
7971.07,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
8052.02,E 165 St & Clay Ave,40.82809,-73.91288
3318.05,E 34 St & Church Ave,40.65116,-73.94577
8428.05,Sedgwick Ave & W Tremont Ave,40.85304455868985,-73.91830623149872
6194.06,29 St & Skillman Ave,40.744831,-73.938411
6576.07,102 St & 34 Ave,40.75584,-73.86621
6524.01,114 St & 39 Ave,40.7532,-73.853
5326.06,Stanton St & Mangin St,40.717852712,-73.97624433
6423.03,99 St & 38 Ave,40.75055,-73.86725
6183.03,Woodside Ave & 69 St,40.7428,-73.89584
5995.07,56 Ave & Junction Blvd,40.73716,-73.86625
3599.01,Midwood St & Utica Ave,40.661328673,-73.931778312
3984.02,Sterling Pl & New York Ave,40.672450423,-73.947913766
4837.03,Centre St & Seneca Ave,40.699764967,-73.901925683
5575.08,Ave D & E 12 St,40.72580614,-73.97422494
7642.04,E 133 St & Cypress Pl,40.802603245,-73.917276978
5492.05,Cleveland Pl & Spring St,40.722155929,-73.997483611
6364.10,6 Ave & W 34 St,40.74964,-73.98805
5382.07,Forsyth St & Grand St,40.71779817737835,-73.99316132068634
7983.04,Longfellow Ave & E 165 St,40.825511336,-73.887599826
3344.02,Park Circle & East Dr,40.651559949,-73.972181559
6215.07,W 27 St & 6 Ave,40.745143414,-73.990566969
6107.08,W 17 St & 7 Ave,40.740564236339516,-73.99852573871613
5788.12,E 12 St & 3 Ave,40.732321262,-73.988479495
7652.04,Lexington Ave & E 120 St,40.8013066,-73.9398167
5962.04,56 Ave & 92 St,40.736517429,-73.869848371
7074.01,Steinway St & Ditmars Blvd,40.772717,-73.906127
8111.04,Gerard Ave & E 165 St,40.831830859,-73.922399163
5806.01,53 Ave & 62 St,40.731634974,-73.901597857
8268.08,E 179 St & Daly Ave,40.843335748,-73.882486463
3315.05,44 St & 3 Ave,40.651315093,-74.01145947
6664.05,40 Ave & 9 St,40.75747335,-73.945209146
3202.06,48 St & 5 Ave,40.646395326,-74.009453177
6626.01,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
7265.10,E 89 St & 3 Ave,40.7806284,-73.9521667
7522.02,1 Ave & E 110 St,40.7923272,-73.9383
5403.05,Graham Ave & Herbert St,40.71929301,-73.94500379
4366.10,Decatur St & Saratoga Ave,40.68337357,-73.917081594
6717.06,9 Ave & W 45 St,40.76019252,-73.9912551
6925.09,2 Ave & E 72 St,40.7687620293096,-73.95840793848038
7084.12,E 81 St & York Ave,40.7728384,-73.94989233
6948.10,Broadway & W 58 St,40.76695317,-73.98169333
7092.06,E 77 St & 3 Ave,40.77314236,-73.95856158
5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354
7795.09,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
4452.03,Lexington Ave & Classon Ave,40.68676793,-73.95928168
6955.01,W 56 St & 10 Ave,40.768254,-73.988639
6408.08,75 St & 35 Ave,40.75091,-73.89111
6732.01,E 56 St & Madison Ave,40.761573,-73.972628
7981.27,W 140 St & Riverside Dr,40.824013,-73.954743
8008.03,Prospect Ave & E 167 St,40.826303,-73.898751
4550.05,Central Ave & Covert St,40.68929,-73.90951
6395.01,21 St & 43 Ave,40.75052534,-73.94594845
5633.04,Banker St & Meserole Ave,40.72606,-73.95621
6096.01,Van Cleef St & 108 St,40.74096,-73.85357
3657.06,Sterling St & Nostrand Ave,40.66318,-73.95076
7896.11,E 156 St & Brook Ave,40.819823,-73.912411
8615.01,Bainbridge Ave & E 196 St,40.86648,-73.89042
5248.05,Eliot Ave & 60 Ln,40.71391,-73.90299
4830.02,61 St & 60 Ln,40.70055,-73.8943
8366.07,University Ave & Brandt Pl,40.848354,-73.918389
3535.03,Winthrop St & Albany Ave,40.6577,-73.9398
6612.09,71 St & 32 Ave,40.75675,-73.89595
6724.01,107 St & 32 Ave,40.75996,-73.86224
6072.11,8 Ave & W 16 St,40.740775704,-74.001785278
6300.04,Skillman Ave & 43 Ave,40.746515989,-73.932359576
7059.01,11 Ave & W 59 St,40.771426678,-73.990614057
6865.03,21 St & 31 Dr,40.7659,-73.930819
3056.05,12 Ave & 36 St,40.643847704,-73.986504674
2872.02,63 St & 5 Ave,40.637742281,-74.017769933
6825.03,77 St & 24 Ave,40.764332771,-73.891556978
6332.09,75 St & Roosevelt Ave,40.746780634,-73.89035964
7855.03,Adam Clayton Powell Blvd & W 138 St,40.816836596,-73.942307115
7204.08,E 89 St & York Ave,40.7779453,-73.946041
6339.06,W 25 St & 9 Ave,40.74779129,-74.000839472
5779.08,1 Ave & E 16 St,40.732343078,-73.981625319
4190.06,Grand Ave & Bergen St,40.678099632,-73.962227106
4824.03,Stockholm St & Wilson Ave,40.699304,-73.923044
5115.05,Willoughby Ave & Onderdonk Ave,40.709802747,-73.917237878
5509.02,Washington St & Laight St,40.72249198,-74.010459781
5164.05,Broadway & Berry St,40.71044147,-73.965099096
6390.05,93 St & Roosevelt Ave,40.74888,-73.87368
6563.12,35 Ave & 37 St,40.7557327,-73.9236611
6750.16,35 St & Broadway,40.760230064,-73.922395349
8815.01,Sedgwick Ave & Giles Pl,40.881060839,-73.896525025
6575.03,E 51 St & 2 Ave,40.755107045,-73.967491984
6839.04,E 58 St & Madison Ave,40.763312459,-73.972828031
6809.09,W 55 St & 6 Ave,40.763136625,-73.97895062
7484.05,W 87 St & West End Ave,40.789622,-73.97757
4818.03,Union Ave & Wallabout St,40.700311899,-73.950328827
4066.15,Bedford Ave & Bergen St,40.676457167,-73.952882171
6346.02,Warren St & Roosevelt Ave,40.74919,-73.87043
3121.01,Cortelyou Rd & Albany Ave,40.64483,-73.93853
8316.02,Audubon Ave & W 179 St,40.847305,-73.933291
3011.03,59 St & 4 Ave,40.641269,-74.017651
6257.03,W 24 St & 7 Ave,40.74487634,-73.99529885
6827.11,Crescent St & Broadway,40.7633589,-73.9286471
8624.01,Webb Ave & W 190 St,40.8660052,-73.904254892
4862.07,Cooper Ave & 65 Pl,40.69953,-73.88873
7984.04,Grand Concourse & E 156 St,40.823429,-73.924689
7821.01,Morris Ave & E 142 St,40.814469,-73.924963
3376.02,Parade Pl & Crooke Ave,40.651847,-73.965248
4428.02,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
4253.02,Thomas S. Boyland St & Marion St,40.6814658848122,-73.91415685415268
4880.11,Madison St & Seneca Ave,40.70183,-73.90625
4064.03,Bergen St & Saratoga Ave,40.67423,-73.91656
5241.02,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
4086.05,Columbia St & W 9 St,40.6769993,-74.00647134
6960.10,3 Ave & E 71 St,40.76873687,-73.96119945
5225.04,Metropolitan Ave & Flushing Ave,40.713375211,-73.915647149
7066.01,20 Ave & 48 St,40.772899,-73.896849
4500.07,Lexington Ave & Stuyvesant Ave,40.689727068,-73.933550715
4965.01,Lorimer St & Broadway,40.704125762,-73.948209643
6804.01,49 St & 25 Ave,40.764342189,-73.904572129
7957.11,E 158 St & Melrose Ave,40.822144032,-73.914836645
6806.06,35 Ave & 10 St,40.76315481910373,-73.93985509872437
7577.27,Central Park W & W 103 St,40.79558954105342,-73.96188408136368
7707.08,Brook Ave & E 138 St,40.807408,-73.91924
3704.01,Washington Ave & Empire Blvd,40.66314,-73.9605695
8679.03,10 Ave & W 215 St,40.86932465640094,-73.91519755125046
3999.06,Park Pl & Buffalo Ave,40.67202,-73.92539
6621.06,31 Ave & 57 St,40.757357,-73.904726
4656.03,Pulaski St & Marcus Garvey Blvd,40.693434954,-73.939975739
5433.03,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
6231.01,46 Ave & Junction Blvd,40.744023204,-73.867814779
3934.06,Sterling Pl & Schenectady Ave,40.671614528,-73.933763504
8344.09,University Ave & Macombs Rd,40.8496401,-73.9161206
4196.01,Lewis Ave & Fulton St,40.67972,-73.93467
8242.04,Amsterdam Ave & W 172 St,40.842173,-73.935111
3504.02,New York Ave & Hawthorne St,40.65794,-73.94735
8619.02,Jerome Ave & W 193 St,40.866454601,-73.897983551
6584.12,E 47 St & Park Ave,40.75510267,-73.97498696
7713.01,W 113 St & Broadway,40.805973,-73.964928
4362.04,Pacific St & Nevins St,40.6853761,-73.98302136
5065.14,Cliff St & Fulton St,40.70838,-74.00495
8752.01,Bedford Park Blvd & Paul Ave,40.87444,-73.89186
6004.06,E 27 St & 1 Ave,40.739445,-73.976806
8416.10,W 186 St & St Nicholas Ave,40.852156043,-73.931147337
5267.09,Roebling St & N 4 St,40.714689851,-73.957347274
7942.07,Broadway & W 138 St,40.8216573,-73.953640699
6352.01,44 Dr & Jackson Ave,40.74718234,-73.9432635
5584.05,E 7 St & Ave B,40.7251285241158,-73.98131668567657
6617.02,E 53 St & 3 Ave,40.757606626,-73.969095469
3719.02,Lefferts Ave & Albany Ave,40.662917852,-73.940284014
5712.03,Cooper Square & Astor Pl,40.729656935,-73.99077034
3639.04,Schenectady Ave & Maple St,40.66176939,-73.934489846
4798.02,Forest Ave & Summerfield St,40.699236631,-73.897939324
6286.02,46 Ave & 5 St,40.74725318,-73.954589963
6941.03,97 St & 23 Ave,40.768260002,-73.873332739
4968.03,Bridge St & Water St,40.702969341552716,-73.98469090461731
5025.02,Madison St & Forest Ave,40.705534935,-73.902462244
3164.04,Brooklyn Ave & Beverley Rd,40.645550489,-73.943221688
4850.04,Tompkins Ave & Hopkins St,40.699614406,-73.947111845
6089.08,Lexington Ave & E 26 St,40.741459,-73.983293
3135.04,Chester Ave & 12 Ave,40.644367,-73.984276
5489.03,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
8579.05,Academy St & Nagle Ave,40.862562,-73.922661
7098.05,27 Ave & 9 St,40.7739825,-73.9309134
3211.06,53 St & 2 Ave,40.64744,-74.018846
7868.05,Gerard Ave & E 146 St,40.817755,-73.92965
4519.02,Greene Ave & Nostrand Ave,40.6883337,-73.950916
5289.05,56 St & Arnold Ave,40.71484,-73.909
8080.01,Freeman St & Reverend James A Polite Ave,40.830579281,-73.894695759
6067.01,48 Ave & 37 St,40.740366936,-73.929000258
6165.06,Whitney Ave & Ketcham Pl,40.742514968,-73.878240824
3856.03,Flatbush Ave & Eastern Pkwy,40.668757,-73.966438
3303.03,Caton Ave & Argyle Rd,40.649681,-73.967829
4048.03,Bergen St & Troy Ave,40.67524,-73.93596
4105.01,Pacific St & Ralph Ave,40.67607,-73.92171
8187.04,Edgecombe Ave & W 167 St,40.838191,-73.936085
3762.08,10 St & 7 Ave,40.666315317,-73.981864095
2821.05,7 Ave & 62 St,40.63559556,-74.012992382
8236.01,Crotona Park North & Prospect Ave,40.841204166,-73.892506361
4821.06,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
4244.06,Broadway & Furman Ave,40.681239367,-73.907429934
7163.07,20 Ave & 42 St,40.775401235,-73.900015593
8707.04,Strong St & University Ave,40.871237278,-73.899164557
8196.02,Southern Blvd & E 175 St,40.839417934,-73.886380792
3480.04,Parkside Ave & Flatbush Ave,40.655652881,-73.95957910999999
8040.03,E 167 St & Bryant Ave,40.826706,-73.888719
3019.02,65 St & 2 Ave,40.640493,-74.02564
3966.01,St Johns Pl & Utica Ave,40.6705,-73.9308
4801.04,Melrose St & Broadway,40.697481,-73.935877
6356.01,87 St & Roosevelt Ave,40.74825,-73.87936
6660.07,96 St & Northern Blvd,40.757102966,-73.872200608
8494.01,E 182 St & Morris Ave,40.856535792,-73.902595282
5779.11,Ave A & E 14 St,40.73031071000895,-73.98047178983688
5746.14,E 11 St & 1 Ave,40.72953837,-73.98426726
6441.06,W 37 St & Broadway,40.75227093837409,-73.98770570755005
8013.07,St Nicholas Ave & W 150 St,40.827212,-73.942722
8249.10,Walton Ave & E 171 St,40.840683,-73.915073
6197.08,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
6182.02,W 20 St & 7 Ave,40.74238787,-73.99726235
7997.08,W 145 St & Amsterdam Ave,40.825244,-73.947257
7243.04,E 84 St & Park Ave,40.77862688,-73.95772073
4077.07,Court St & Nelson St,40.6763947,-73.99869893
5506.10,Ave D & E 8 St,40.72368361,-73.97574813
7818.17,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
8089.05,Broadway & W 153 St,40.831327,-73.946665
7913.15,Cauldwell Ave & E 158 St,40.81989,-73.908351
6022.04,E 16 St & 5 Ave,40.73726186,-73.99238967
5669.10,St Marks Pl & 2 Ave,40.7284186,-73.98713956
7744.06,Lincoln Ave & E 138 St,40.810893,-73.927311
7304.08,W 82 St & Central Park West,40.78275,-73.97137
7976.08,Edgecombe Ave & W 145 St,40.823498,-73.94386
4307.13,President St & Henry St,40.6828003,-73.99990419
7116.04,W 67 St & Broadway,40.77492513,-73.98266566
5687.04,MacDougal St & Prince St,40.72710258,-74.00297088
5340.01,N 7 St & Driggs Ave,40.716983438,-73.956276059
4762.04,Clinton Ave & Flushing Ave,40.697960496,-73.969928861
6611.02,W 37 St & 10 Ave,40.756632566,-73.998132944
6019.04,Ash St & Manhattan Ave,40.738105059,-73.955183148
6896.16,E 68 St & 3 Ave,40.766865492,-73.961973429
6578.01,W 34 St & 11 Ave,40.755960703,-74.00206542
6636.04,32 Ave & 84 St,40.7578758,-73.884070873
7141.07,Central Park West & W 72 St,40.77579376683666,-73.9762057363987
6651.01,104 St & Northern Blvd,40.757506609,-73.864545822
5308.04,Metropolitan Ave & Bedford Ave,40.715326309,-73.960133791
6072.16,Gansevoort St & Hudson St,40.7393924,-74.005185485
3280.04,Fort Hamilton Pkwy & E 2 St,40.648005,-73.979342
8616.06,Riverside Dr & Broadway,40.865511894,-73.928016663
4996.08,McKibbin St & Manhattan Ave,40.705018878,-73.944139838
4107.13,Dean St & Franklin Ave,40.677611351,-73.955899715
8036.05,Morris Ave & E 163 St,40.827113986,-73.917769432
3960.01,Lincoln Pl & Classon Ave,40.672164083,-73.960809827
6740.10,W 51 St & 6 Ave,40.760839701,-73.980154276
6224.03,W 22 St & 8 Ave,40.744828343,-73.99933815
3555.04,24 St & 5 Ave,40.659473181,-73.994938731
4399.03,Eldert St & Bushwick Ave,40.68652,-73.91321
4771.07,N Portland Ave & Flushing Ave,40.697898507,-73.976676464
4301.04,Macon St & Patchen Ave,40.683762312,-73.926078558
6306.06,W 22 St & 10 Ave,40.746883631,-74.00428772
6667.04,W 47 St & 6 Ave,40.757947683,-73.983229876
5108.01,Scholes St & Manhattan Ave,40.708630919,-73.944708347
5730.08,Greenwich St & W Houston St,40.728714347,-74.008563399
4116.09,Washington Ave & Park Pl,40.676061749,-73.963360548
5755.01,Washington Pl & Broadway,40.729295015,-73.993865371
6297.08,W 25 St & 8 Ave,40.74649996333341,-73.99732626293645
3847.04,Carroll St & Franklin Ave,40.668072343,-73.958684444
7113.08,East End Ave & E 86 St,40.77518615,-73.94446054
3220.01,58 St & Pier 4,40.646497488,-74.026134729
7311.07,W 78 St & Broadway,40.783528686,-73.981222868
3460.02,36 St & 3 Ave,40.655716,-74.006664
3940.04,Sigourney St & Columbia St,40.672789454,-74.009106755
3113.10,Stratford Rd & Beverley Rd,40.64378,-73.96867
6602.05,W 42 St & 8 Ave,40.758012056,-73.990650654
4432.10,Central Ave & Decatur St,40.6882,-73.90798
5584.04,E 6 St & Ave B,40.72453734,-73.98185424
5125.07,Broadway & Roebling St,40.709235549,-73.9605335
5506.14,E 6 St & Ave D,40.72228087,-73.97668709
4368.05,Monroe St & Bedford Ave,40.685154319,-73.953822374
5736.09,E 14 St & Ave B,40.729450583,-73.977872014
5553.10,E 2 St & Ave A,40.723246694,-73.98602283
5450.01,N 10 St & Berry St,40.719984293,-73.956930518
6325.01,43 St & Skillman Ave,40.747104287,-73.920856595
5659.05,E 10 St & Ave A,40.727381945,-73.981466889
5323.06,Sharon St & Olive St,40.715373158,-73.938533306
4310.06,Macon St & Lewis Ave,40.682819366,-73.934809208
3125.09,Ocean Pkwy & Church Ave,40.644524217,-73.974538326
7049.04,E 82 St & East End Ave,40.7724607,-73.9468208
4437.01,3 Ave & Schermerhorn St,40.686902523,-73.979693055
5216.06,Vesey St & Church St,40.712147593,-74.010549903
4298.05,Degraw St & Smith St,40.683180213,-73.993411303
6450.12,8 Ave & W 33 St,40.751814127,-73.993798018
7602.05,Lenox Ave & W 111 St,40.7987859,-73.9523
6526.01,W 35 St & 8 Ave,40.752926588,-73.992683291
6055.08,E 20 St & Park Ave,40.73827428,-73.98751968
6364.07,6 Ave & W 33 St,40.74901271,-73.98848395
5073.07,Greenwich St & Rector St,40.708049178,-74.012877584
4249.10,St Marks Pl & 4 Ave,40.808639633333335,-73.91919373333333
5365.02,Columbia St & Rivington St,40.71739973,-73.98016555
4281.08,Bergen St & Flatbush Ave,40.681062102,-73.975963712
6310.06,27 St & Hunter St,40.748531222,-73.940715671
7407.13,E 102 St & 1 Ave,40.786872506,-73.941594481
8353.09,Amsterdam Ave & W 183 St,40.849117041,-73.930382848
